Incident energy;
Incident energy;
Incident energy;?(E)
14491.79;4.72845E-11
14494.45;4.72938E-11
14497.1;4.73031E-11
14499.75;4.73124E-11
14502.4;4.73217E-11
14507.11;4.73382E-11
14510.65;4.73506E-11
14514.18;4.7363E-11
14517.72;4.73754E-11
14521.25;4.73878E-11
14528.32;4.74126E-11
14535.39;4.74373E-11
14542.17;4.74611E-11
14548.95;4.74849E-11
14555.73;4.75086E-11
14562.5;4.75323E-11
14576.05;4.75798E-11
14589.6;4.76273E-11
14603.16;4.76748E-11
14616.71;4.77223E-11
14643.81;4.78173E-11
14670.92;4.79123E-11
14698.02;4.80073E-11
14752.23;4.81973E-11
14818.23;4.84286E-11
14884.23;4.86599E-11
15016.22;4.91225E-11
15280.21;5.00477E-11
15544.2;5.09729E-11
15808.18;5.18981E-11
16336.15;5.37484E-11
16864.12;5.55988E-11
17392.09;5.74492E-11
17920.06;5.92995E-11
18448.03;6.11499E-11
18976.0;6.30003E-11
19051.43;6.32647E-11
19126.85;6.3529E-11
19164.56;6.36611E-11
19183.42;6.37272E-11
19202.27;6.37933E-11
19214.65;6.38367E-11
19220.84;6.38584E-11
19227.02;6.388E-11
19233.21;6.39017E-11
19236.31;6.39126E-11
19239.4;6.39234E-11
19242.5;6.39343E-11
19245.59;6.39451E-11
19248.68;6.39559E-11
19250.23;6.39614E-11
19251.77;6.39668E-11
19253.47;6.39727E-11
19255.16;6.39787E-11
19256.86;6.39846E-11
19257.71;6.39876E-11
19258.55;6.39905E-11
19259.4;6.39935E-11
19260.25;6.39965E-11
19260.68;6.3998E-11
19261.1;6.39995E-11
19261.52;6.40009E-11
19261.94;6.40024E-11
19262.37;6.40039E-11
19262.79;6.40054E-11
19263.22;6.40069E-11
19263.64;6.40084E-11
19264.07;6.40099E-11
19264.49;6.40114E-11
19264.91;6.40128E-11
19265.33;6.40143E-11
19265.72;6.40157E-11
19266.11;6.4017E-11
19266.5;6.40184E-11
19266.88;6.40197E-11
19267.27;6.40211E-11
19267.66;6.40225E-11
19268.05;6.40238E-11
19268.43;6.40252E-11
19268.82;6.40265E-11
19269.21;6.40279E-11
19269.6;6.40293E-11
19269.98;6.40306E-11
19270.37;6.4032E-11
19270.75;6.40333E-11
19271.14;6.40347E-11
19271.52;6.4036E-11
19272.3;6.40387E-11
19273.07;6.40414E-11
19274.61;6.40468E-11
19275.42;6.40497E-11
19276.23;6.40525E-11
19277.04;6.40553E-11
19277.59;6.40573E-11
19278.0;6.40587E-11
19278.04;6.40588E-11
19278.17;6.40593E-11
19278.29;6.40597E-11
19278.53;6.40606E-11
19278.8;6.40615E-11
19278.93;6.4062E-11
19279.1;6.40626E-11
19279.59;6.40643E-11
19280.07;6.4066E-11
19281.04;6.40694E-11
19282.01;6.40728E-11
19282.94;6.4076E-11
19283.86;6.40792E-11
19284.33;6.40809E-11
19284.79;6.40825E-11
19285.25;6.40841E-11
19285.71;6.40857E-11
19286.18;6.40874E-11
19286.64;6.4089E-11
19287.1;6.40906E-11
19287.56;6.40922E-11
19288.03;6.40939E-11
19288.26;6.40947E-11
19288.49;6.40955E-11
19288.72;6.40963E-11
19288.95;6.40971E-11
19289.18;6.40979E-11
19289.41;6.40987E-11
19289.65;6.40995E-11
19289.88;6.41003E-11
19290.11;6.41011E-11
19290.34;6.4102E-11
19290.57;6.41028E-11
19290.8;6.41036E-11
19291.03;6.41044E-11
19291.26;6.41052E-11
19291.5;6.4106E-11
19291.73;6.41068E-11
19291.96;6.41076E-11
19292.19;6.41084E-11
19292.65;6.411E-11
19293.11;6.41117E-11
