Incident energy;
Incident energy;
Incident energy;?(E)
3571480.0;4.293807E-9
3572930.0;4.372594E-9
3573410.0;4.398675E-9
3575350.0;4.504087E-9
3575830.0;4.530167E-9
3576320.0;4.556792E-9
3576800.0;4.582873E-9
3577770.0;4.63558E-9
3578740.0;4.688285E-9
3579220.0;4.714366E-9
3580680.0;4.793696E-9
3581650.0;4.846402E-9
3582130.0;4.872484E-9
3582620.0;4.899109E-9
3583590.0;4.951814E-9
3584070.0;4.977895E-9
3585530.0;5.057225E-9
3587470.0;5.162638E-9
3588450.0;5.215887E-9
3588930.0;5.241967E-9
3590390.0;5.321297E-9
3591850.0;5.400628E-9
3592830.0;5.453878E-9
3594290.0;5.533208E-9
3594780.0;5.559833E-9
3595750.0;5.612538E-9
3596240.0;5.639163E-9
3597220.0;5.692412E-9
3597700.0;5.718493E-9
3598190.0;5.745118E-9
3598680.0;5.771743E-9
3599660.0;5.824992E-9
3600000.0;5.843466E-9
3600150.0;5.897103E-9
3601130.0;6.247529E-9
3601610.0;6.419167E-9
3603080.0;6.944807E-9
3605530.0;7.820874E-9
3606020.0;7.996087E-9
3606510.0;8.1713E-9
3607980.0;8.69694E-9
3608470.0;8.872154E-9
3609940.0;9.397793E-9
3610430.0;9.573007E-9
3611420.0;9.92701E-9
3611910.0;1.010222E-8
3612890.0;1.045265E-8
3613380.0;1.062786E-8
3614360.0;1.097829E-8
3615350.0;1.133229E-8
3616330.0;1.168272E-8
3617320.0;1.203672E-8
3617810.0;1.221193E-8
3619290.0;1.274115E-8
3619780.0;1.291637E-8
3621260.0;1.344558E-8
3621750.0;1.362079E-8
3622240.0;1.379601E-8
3622740.0;1.39748E-8
3623230.0;1.415001E-8
3624220.0;1.450401E-8
3625700.0;1.503323E-8
3627680.0;1.574123E-8
3629160.0;1.627045E-8
3630150.0;1.662445E-8
3631140.0;1.697845E-8
3631640.0;1.715724E-8
3632130.0;1.733246E-8
3633620.0;1.786525E-8
3635100.0;1.839446E-8
3636100.0;1.875204E-8
3637090.0;1.910604E-8
3637590.0;1.928483E-8
3638080.0;1.946005E-8
3638580.0;1.963884E-8
3640070.0;2.017163E-8
3641060.0;2.052563E-8
3642060.0;2.088321E-8
3643550.0;2.1416E-8
3644050.0;2.159479E-8
3645540.0;2.212758E-8
3646540.0;2.248516E-8
3649030.0;2.337553E-8
3650030.0;2.373311E-8
3650530.0;2.39119E-8
3651030.0;2.409069E-8
3652520.0;2.462348E-8
3654020.0;2.515984E-8
3655520.0;2.569621E-8
3656020.0;2.5875E-8
3656520.0;2.605379E-8
3658030.0;2.659374E-8
3660530.0;2.748768E-8
3661030.0;2.766647E-8
3661530.0;2.784526E-8
3662030.0;2.802405E-8
3663040.0;2.83852E-8
3663540.0;2.856399E-8
3663900.0;2.869272E-8
3664040.0;2.874278E-8
3665133.0;2.913361E-8
3665550.0;2.928272E-8
3665900.0;2.940788E-8
3667050.0;2.981909E-8
3668560.0;3.035903E-8
3670070.0;3.089898E-8
3670711.0;3.112818E-8
