Incident energy;
Incident energy;
Incident energy;?(E)
47.9213;18.46443
47.9377;20.90435
47.9705;26.2438
48.03609;37.56815
48.06889;42.61435
48.10169;46.54486
48.13085;48.73147
48.16;49.46354
48.17695;49.18621
48.1939;48.39989
48.21251;46.98251
48.23111;45.04179
48.26831;39.90245
48.32089;31.02769
48.37347;22.1399
48.39801;18.43493
48.42255;15.14176
48.44709;12.29837
48.45936;11.04708
48.47163;9.906551
48.4839;8.872815
48.49617;7.940785
48.50844;7.104544
48.52071;6.357597
48.53298;5.693109
48.54525;5.10411
48.55752;4.583661
48.56978;4.125353
48.58118;3.748877
48.59257;3.415514
48.60396;3.120329
48.61535;2.859072
48.62675;2.627654
48.63814;2.422931
48.66092;2.080457
48.68371;1.809599
48.70649;1.593547
48.72928;1.419006
48.75206;1.276222
48.77485;1.157661
48.79763;1.057926
48.82042;0.9728511
48.8432;0.8994812
48.88877;0.7791949
48.93434;0.6846798
48.97992;0.6084625
49.02549;0.545812
49.07106;0.4935004
49.11663;0.449268
49.1622;0.4114708
49.20777;0.3788792
49.25334;0.3505533
49.29891;0.3257611
49.39006;0.2845705
49.4812;0.2518939
49.57234;0.2254357
49.66348;0.2036405
49.74761;0.186733
49.83174;0.1722854
49.91587;0.1598386
50.0;0.1490309
50.13549;0.1343648
50.27097;0.1223276
50.40646;0.1123061
50.54194;0.1038681
50.67743;0.09670106
50.81291;0.0905735
51.08388;0.08058026
51.35485;0.07277304
51.62582;0.06658906
51.89679;0.0615998
52.16775;0.05751148
52.64195;0.0519629
53.11615;0.04790358
53.59035;0.04478672
54.06454;0.04243798
54.53874;0.04069589
55.01293;0.03946129
55.48713;0.03867796
55.96132;0.03832405
56.50326;0.03846094
57.0452;0.0392639
57.58714;0.04094927
57.85811;0.04238173
57.99359;0.0434172
58.12907;0.04491341
58.1947;0.04600031
58.26032;0.04756153
58.32595;0.04991504
58.39157;0.05347955
58.4572;0.05863618
58.52282;0.06541812
58.65407;0.08037747
58.70704;0.08453821
58.76;0.08633174
58.81423;0.08540764
58.86846;0.08203819
